rider_id,station_id,o_v,v_d
299,260,0,1821
299,263,0,1122
299,265,0,1149
299,266,0,1561
299,268,0,1566
299,270,0,1439
299,273,0,1515
299,279,0,374
299,281,0,1311
299,283,0,1979
299,284,0,1958
300,36,179,0
300,233,358,0
302,11,227,0
302,263,401,0
302,265,443,0
302,270,227,0
307,68,209,0
307,92,821,0
307,95,268,0
307,101,174,0
307,160,538,0
307,246,673,0
307,260,451,0
310,2,1298,0
310,19,1051,0
310,20,736,0
310,23,871,0
310,24,637,0
310,29,1382,0
310,37,921,0
310,47,1565,0
310,51,1308,0
310,53,1587,0
310,61,745,0
310,64,1490,0
310,76,593,0
310,86,1707,0
310,87,1381,0
310,90,1314,0
310,93,280,0
310,96,1562,0
310,99,2019,0
310,102,1322,0
310,103,1620,0
310,104,1669,0
310,105,1280,0
310,113,1418,0
310,116,1488,0
310,123,681,0
310,132,780,0
310,153,1672,0
310,163,1099,0
310,174,896,0
310,178,1426,0
310,187,982,0
310,188,1365,0
310,190,1720,0
310,193,1335,0
310,198,771,0
310,200,303,0
310,201,414,0
310,204,617,0
310,211,684,0
310,212,1248,0
310,217,1785,0
310,235,641,0
310,240,1360,0
310,241,1033,0
310,242,921,0
310,250,1711,0
310,268,1170,0
310,271,736,0
310,279,1960,0
310,283,624,0
312,1,0,188
312,42,0,154
312,50,0,392
312,88,0,375
312,120,0,483
312,124,0,627
312,157,0,465
312,208,0,572
312,252,0,434
313,14,370,0
313,78,277,0
313,118,209,0
313,185,341,0
313,203,718,0
313,227,609,0
313,272,266,0
315,38,0,862
315,114,0,623
315,231,0,1101
315,262,0,697
317,68,153,0
317,160,587,0
317,260,474,0
317,284,211,0
318,1,0,857
318,25,0,817
318,42,0,759
318,50,0,1028
319,3,1035,0
319,4,530,0
319,7,1337,0
319,9,1053,0
319,10,727,0
319,11,372,0
319,15,631,0
319,36,1055,0
319,39,1178,0
319,48,1183,0
319,49,1102,0
319,68,585,0
319,69,1115,0
319,72,889,0
319,82,465,0
319,85,1465,0
319,92,773,0
319,95,318,0
319,98,761,0
319,101,237,0
319,112,1178,0
319,134,1248,0
319,160,657,0
319,162,704,0
319,164,1225,0
319,168,1314,0
319,175,1114,0
319,180,1604,0
319,195,851,0
319,233,837,0
319,238,1265,0
319,243,1259,0
319,246,697,0
319,247,951,0
319,248,1043,0
319,257,916,0
319,260,653,0
319,263,483,0
319,265,643,0
319,270,362,0
319,279,922,0
319,281,1241,0
319,284,774,0
320,34,504,0
320,78,806,0
320,121,332,0
320,184,170,0
324,4,1586,0
324,5,2272,0
324,6,2206,0
324,8,2907,0
324,11,2288,0
324,15,2600,0
324,26,1915,0
324,40,2081,0
324,44,2894,0
324,45,3050,0
324,62,1413,0
324,63,969,0
324,68,1635,0
324,74,2363,0
324,79,2029,0
324,82,2296,0
324,89,1082,0
324,92,2373,0
324,94,2933,0
324,95,1958,0
324,101,1881,0
324,107,3325,0
324,110,2207,0
324,125,2210,0
324,136,2147,0
324,141,2874,0
324,143,1050,0
324,154,1301,0
324,160,2022,0
324,164,2303,0
324,171,3102,0
324,177,1004,0
324,186,1939,0
324,196,1175,0
324,221,1316,0
324,222,1153,0
324,230,1566,0
324,246,2199,0
324,249,1059,0
324,260,1889,0
324,261,2262,0
324,263,2516,0
324,270,2150,0
324,274,3165,0
324,279,2800,0
324,284,1350,0
325,21,712,0
325,47,338,0
325,53,164,0
325,86,313,0
325,90,431,0
325,96,221,0
325,99,303,0
325,113,841,0
325,127,589,0
325,128,503,0
325,150,707,0
325,173,290,0
325,178,583,0
325,188,388,0
325,193,384,0
325,224,513,0
326,15,229,0
326,98,469,0
326,162,221,0
326,233,420,0
326,247,614,0
327,1,1094,0
327,13,1498,0
327,14,1902,0
327,18,1965,0
327,25,1227,0
327,34,1238,0
327,38,1153,0
327,42,1068,0
327,50,1184,0
327,78,1521,0
327,114,1098,0
327,118,1477,0
327,121,1070,0
327,146,1534,0
327,184,905,0
327,185,1499,0
327,197,1369,0
327,262,1073,0
327,272,1727,0
327,278,1244,0
331,106,0,524
331,140,0,262
331,215,0,390
334,79,617,0
334,136,711,0
334,186,594,0
335,14,0,502
335,18,0,460
335,27,0,332
335,31,0,687
335,32,0,701
335,67,0,410
335,84,0,341
335,109,0,639
335,151,0,820
335,183,0,280
335,203,0,934
335,206,0,335
335,210,0,534
335,227,0,843
338,8,150,0
338,15,493,0
338,162,811,0
338,279,200,0
339,117,0,149
339,243,0,308
341,5,1756,0
341,6,1832,0
341,17,344,0
341,26,2323,0
341,40,2150,0
341,74,1733,0
341,94,1328,0
341,107,683,0
341,110,2020,0
341,114,1792,0
341,125,1794,0
341,142,546,0
341,171,991,0
341,189,389,0
341,225,590,0
341,261,1898,0
341,278,1465,0
341,282,514,0
342,1,0,1116
342,13,0,1098
342,25,0,1039
342,31,0,1811
342,34,0,1099
342,42,0,1016
342,50,0,1282
342,78,0,1268
342,88,0,1545
342,114,0,1480
342,118,0,1124
342,121,0,914
342,146,0,1109
342,151,0,1802
342,152,0,1881
342,170,0,2107
342,176,0,1293
342,184,0,749
342,185,0,1121
342,197,0,1150
342,203,0,1600
342,205,0,2025
342,227,0,1566
342,228,0,1471
342,252,0,1571
342,272,0,1452
342,275,0,1711
346,4,0,922
346,11,0,1247
346,26,0,914
346,39,0,1218
346,68,0,628
346,79,0,863
346,89,0,565
346,92,0,1207
346,95,0,951
346,101,0,976
346,136,0,944
346,160,0,870
346,164,0,1084
346,186,0,823
346,221,0,792
346,246,0,1038
346,260,0,748
346,270,0,1099
346,284,0,528
350,13,1691,0
350,14,1627,0
350,16,768,0
350,18,1478,0
350,27,1586,0
350,28,569,0
350,32,2033,0
350,53,2391,0
350,67,1043,0
350,84,1217,0
350,86,2398,0
350,91,656,0
350,97,1976,0
350,99,1934,0
350,109,1982,0
350,118,1759,0
350,122,562,0
350,127,1902,0
350,128,1851,0
350,146,1706,0
350,183,1619,0
350,185,1702,0
350,194,878,0
350,206,1656,0
350,210,1828,0
350,245,1750,0
350,272,1787,0
350,276,1731,0
350,280,1749,0
351,16,0,830
351,28,0,552
351,67,0,1112
351,91,0,566
351,122,0,504
351,194,0,772
353,12,0,780
353,16,0,2740
353,20,0,2018
353,28,0,2998
353,29,0,1508
353,30,0,1404
353,41,0,954
353,47,0,1904
353,54,0,955
353,56,0,553
353,57,0,345
353,58,0,1388
353,59,0,309
353,60,0,968
353,65,0,507
353,73,0,880
353,77,0,463
353,83,0,1582
353,96,0,2040
353,97,0,1942
353,102,0,1937
353,103,0,1731
353,104,0,1735
353,105,0,1767
353,108,0,1003
353,123,0,2285
353,129,0,544
353,130,0,1328
353,137,0,1094
353,138,0,688
353,139,0,299
353,144,0,1337
353,148,0,959
353,155,0,387
353,156,0,1118
353,158,0,1341
353,179,0,459
353,190,0,1463
353,207,0,695
353,209,0,1430
353,214,0,1101
353,217,0,1287
353,218,0,1150
353,219,0,1105
353,226,0,292
353,235,0,2175
353,236,0,350
353,239,0,944
353,244,0,1286
353,250,0,1875
353,251,0,663
353,256,0,775
353,258,0,1599
353,259,0,1673
353,267,0,1111
353,276,0,1345
353,280,0,1512
353,283,0,2174
360,5,305,0
360,6,493,0
360,26,876,0
360,40,851,0
360,74,451,0
360,94,1222,0
360,107,1384,0
360,110,855,0
360,125,258,0
360,171,1237,0
360,186,1127,0
360,261,764,0
360,278,1284,0
361,19,0,936
361,20,0,601
361,23,0,725
361,24,0,570
361,47,0,1334
361,51,0,1119
361,53,0,1356
361,64,0,1338
361,76,0,432
361,90,0,1081
361,93,0,418
361,96,0,1329
361,97,0,1685
361,102,0,1092
361,105,0,1063
361,113,0,1228
361,116,0,1312
361,123,0,720
361,134,0,1511
361,163,0,878
361,174,0,663
361,178,0,1213
361,187,0,750
361,188,0,1136
361,193,0,1103
361,198,0,824
361,200,0,536
361,201,0,636
361,204,0,387
361,211,0,466
361,212,0,1097
361,235,0,608
361,240,0,1248
361,241,0,971
361,242,0,893
361,250,0,1480
361,268,0,961
361,283,0,438
362,79,0,369
362,186,0,359
364,1,369,0
364,38,284,0
364,50,261,0
364,120,491,0
364,208,439,0
364,231,572,0
364,277,334,0
367,25,937,0
367,42,785,0
367,184,615,0
369,1,304,0
369,50,212,0
369,66,772,0
369,85,750,0
369,120,454,0
369,157,628,0
369,165,833,0
369,180,575,0
369,208,417,0
369,231,608,0
369,277,336,0
370,29,317,0
370,47,333,0
370,53,707,0
370,86,943,0
370,90,472,0
370,96,467,0
370,99,815,0
370,102,325,0
370,103,199,0
370,104,245,0
370,105,244,0
370,144,470,0
370,163,905,0
370,173,960,0
370,174,725,0
370,178,1045,0
370,187,721,0
370,188,735,0
370,190,205,0
370,193,618,0
370,217,341,0
370,250,395,0
370,268,1040,0
371,19,1035,0
371,23,816,0
371,24,682,0
371,47,1307,0
371,76,524,0
371,90,1066,0
371,93,508,0
371,96,1314,0
371,163,911,0
371,174,653,0
371,187,751,0
371,188,1148,0
371,193,1104,0
371,198,936,0
371,200,566,0
371,201,633,0
371,204,362,0
371,211,512,0
371,212,1182,0
371,241,1081,0
371,242,1006,0
371,268,1008,0
371,283,353,0
373,3,0,319
373,9,0,185
373,49,0,484
373,117,0,537
373,161,0,363
373,181,0,428
373,195,0,438
373,223,0,496
373,233,0,276
373,247,0,156
373,281,0,362
378,38,983,0
378,42,797,0
378,50,947,0
378,121,802,0
378,184,640,0
378,262,960,0
378,277,1094,0
379,66,0,559
379,140,0,207
379,166,0,326
379,213,0,372
379,215,0,379
379,234,0,162
384,94,556,0
384,114,694,0
384,171,647,0
384,278,559,0
385,11,1331,0
385,26,380,0
385,39,915,0
385,40,550,0
385,48,1061,0
385,68,917,0
385,79,356,0
385,92,1104,0
385,136,518,0
385,160,874,0
385,164,740,0
385,186,269,0
385,231,1214,0
385,238,1226,0
385,246,981,0
385,260,813,0
385,270,1200,0
386,11,1331,0
386,26,380,0
386,39,915,0
386,40,550,0
386,48,1061,0
386,68,917,0
386,79,356,0
386,92,1104,0
386,136,518,0
386,160,874,0
386,164,740,0
386,186,269,0
386,231,1214,0
386,238,1226,0
386,246,981,0
386,260,813,0
386,270,1200,0
389,15,0,1035
389,19,0,580
389,87,0,265
389,134,0,686
389,153,0,554
389,212,0,825
389,240,0,659
389,241,0,334
389,242,0,264
389,279,0,856
391,17,1000,0
391,94,788,0
391,107,575,0
391,114,1150,0
391,142,824,0
391,171,594,0
391,189,982,0
391,225,667,0
391,278,884,0
391,282,986,0
394,14,457,0
394,18,388,0
394,27,320,0
394,31,718,0
394,32,777,0
394,67,318,0
394,84,240,0
394,109,704,0
394,183,329,0
394,210,549,0
394,272,642,0
395,9,845,0
395,11,576,0
395,15,230,0
395,162,341,0
395,195,757,0
395,233,537,0
395,247,709,0
395,263,460,0
395,265,576,0
399,4,1071,0
399,8,1606,0
399,15,1605,0
399,44,1450,0
399,45,1495,0
399,55,1631,0
399,62,1298,0
399,63,597,0
399,68,1503,0
399,82,1319,0
399,89,1155,0
399,101,1424,0
399,141,1386,0
399,143,838,0
399,154,1162,0
399,177,683,0
399,196,1009,0
399,221,990,0
399,222,639,0
399,230,1500,0
399,249,925,0
399,274,1599,0
399,279,1656,0
399,284,1296,0
400,5,1009,0
400,6,920,0
400,26,802,0
400,40,917,0
400,68,1500,0
400,79,1115,0
400,89,1352,0
400,94,1676,0
400,110,1017,0
400,125,925,0
400,136,1310,0
400,171,1812,0
400,186,962,0
400,249,1543,0
400,261,1028,0
400,278,1676,0
400,284,1403,0
404,88,214,0
404,124,558,0
404,252,205,0
406,21,813,0
406,43,400,0
406,51,169,0
406,52,392,0
406,64,210,0
406,75,749,0
406,106,831,0
406,113,194,0
406,116,159,0
406,140,1075,0
406,147,860,0
406,150,657,0
406,161,758,0
406,166,863,0
406,181,597,0
406,182,678,0
406,215,932,0
406,240,396,0
406,254,903,0
406,266,446,0
406,273,312,0
406,281,879,0
411,1,982,0
411,50,1150,0
411,121,789,0
411,184,623,0
413,26,377,0
413,68,922,0
413,79,212,0
413,136,371,0
413,160,806,0
413,164,600,0
413,186,173,0
413,260,767,0
419,9,789,0
419,15,176,0
419,36,554,0
419,98,484,0
419,162,241,0
419,195,779,0
419,233,451,0
419,247,644,0
419,263,569,0
419,265,639,0
420,22,0,274
420,191,0,165
420,213,0,309
422,1,1725,0
422,3,1895,0
422,4,1708,0
422,5,1223,0
422,6,722,0
422,7,1368,0
422,9,2019,0
422,10,1491,0
422,11,1501,0
422,14,2969,0
422,15,2295,0
422,18,3107,0
422,22,2206,0
422,25,2276,0
422,26,258,0
422,27,3065,0
422,31,2724,0
422,34,2155,0
422,35,2326,0
422,38,1118,0
422,39,820,0
422,40,255,0
422,42,1911,0
422,48,955,0
422,49,1778,0
422,50,1501,0
422,66,1866,0
422,68,1258,0
422,69,1628,0
422,72,1408,0
422,74,1434,0
422,75,2419,0
422,78,2599,0
422,79,245,0
422,82,2172,0
422,85,1331,0
422,88,1904,0
422,89,1545,0
422,92,1164,0
422,94,1000,0
422,95,1390,0
422,98,1989,0
422,101,1536,0
422,106,2270,0
422,107,1662,0
422,110,327,0
422,112,1368,0
422,114,837,0
422,117,1983,0
422,118,2871,0
422,120,1518,0
422,121,2152,0
422,124,1618,0
422,125,1064,0
422,136,416,0
422,140,1930,0
422,142,2002,0
422,147,2531,0
422,151,2605,0
422,152,2411,0
422,157,1714,0
422,160,1061,0
422,161,2129,0
422,162,2141,0
422,164,646,0
422,165,1551,0
422,166,2091,0
422,168,1227,0
422,171,1319,0
422,175,1500,0
422,176,2159,0
422,180,1165,0
422,183,3123,0
422,184,2115,0
422,185,2972,0
422,186,188,0
422,191,2060,0
422,195,1752,0
422,197,2421,0
422,203,2453,0
422,205,2599,0
422,208,1391,0
422,210,2851,0
422,213,1968,0
422,215,2117,0
422,221,1697,0
422,222,2059,0
422,223,2057,0
422,225,1817,0
422,227,2541,0
422,228,2310,0
422,231,920,0
422,233,2109,0
422,234,1805,0
422,238,1090,0
422,243,1549,0
422,246,1100,0
422,247,2051,0
422,248,1390,0
422,249,1780,0
422,252,2099,0
422,254,2388,0
422,257,1277,0
422,260,1055,0
422,261,473,0
422,262,976,0
422,263,1705,0
422,265,1720,0
422,270,1396,0
422,272,2796,0
422,275,2258,0
422,277,1267,0
422,278,906,0
422,281,2008,0
422,284,1389,0
425,3,373,0
425,49,220,0
425,69,205,0
425,117,212,0
425,161,394,0
425,166,330,0
425,181,536,0
425,223,288,0
425,243,226,0
425,281,306,0
426,43,445,0
426,53,269,0
426,86,231,0
426,150,472,0
426,182,633,0
426,224,316,0
427,43,445,0
427,53,269,0
427,86,231,0
427,150,472,0
427,182,633,0
427,224,316,0
428,22,599,0
428,31,687,0
428,34,338,0
428,35,553,0
428,66,362,0
428,88,222,0
428,121,512,0
428,124,579,0
428,151,589,0
428,152,521,0
428,157,413,0
428,176,168,0
428,191,480,0
428,197,509,0
428,203,404,0
428,205,705,0
428,210,795,0
428,213,597,0
428,227,484,0
428,252,165,0
428,275,329,0
429,94,738,0
429,114,603,0
429,262,826,0
429,278,638,0
432,109,539,0
434,25,0,1414
434,42,0,1367
434,121,0,1285
434,184,0,1118
434,197,0,1525
436,94,0,256
436,114,0,816
436,171,0,221
436,278,0,412
440,1,828,0
440,25,870,0
440,34,894,0
440,42,758,0
440,50,976,0
440,78,1158,0
440,121,718,0
440,184,550,0
440,231,1367,0
440,277,1150,0
444,32,673,0
444,99,448,0
444,109,696,0
444,127,456,0
444,128,359,0
445,4,1626,0
445,5,1101,0
445,6,917,0
445,26,675,0
445,39,1542,0
445,40,815,0
445,68,1311,0
445,79,947,0
445,89,1204,0
445,94,1636,0
445,95,1607,0
445,101,1663,0
445,107,2057,0
445,110,930,0
445,114,1700,0
445,125,995,0
445,136,1135,0
445,160,1427,0
445,164,1365,0
445,171,1811,0
445,186,801,0
445,221,1472,0
445,225,2163,0
445,246,1564,0
445,249,1408,0
445,260,1335,0
445,261,968,0
445,270,1721,0
445,278,1617,0
445,284,1231,0
451,160,0,406
451,246,0,558
451,260,0,314
452,160,0,406
452,246,0,558
452,260,0,314
454,34,881,0
454,121,704,0
454,184,535,0
458,136,856,0
458,160,802,0
458,246,967,0
458,260,684,0
460,78,521,0
463,1,741,0
463,25,549,0
463,34,618,0
463,42,590,0
463,78,792,0
463,118,753,0
463,121,433,0
463,176,814,0
463,184,282,0
464,1,1697,0
464,6,573,0
464,26,771,0
464,38,1145,0
464,39,1321,0
464,40,591,0
464,42,1845,0
464,48,1416,0
464,50,1537,0
464,79,930,0
464,85,1634,0
464,88,2029,0
464,94,302,0
464,110,456,0
464,114,509,0
464,120,1660,0
464,124,1842,0
464,125,871,0
464,136,1034,0
464,157,1878,0
464,164,1193,0
464,168,1595,0
464,171,630,0
464,180,1400,0
464,186,882,0
464,208,1539,0
464,231,1126,0
464,238,1490,0
464,252,2209,0
464,261,394,0
464,262,897,0
464,277,1378,0
464,278,255,0
465,4,1178,0
465,26,2111,0
465,44,2285,0
465,63,325,0
465,68,1395,0
465,89,816,0
465,101,1537,0
465,141,2253,0
465,143,575,0
465,154,966,0
465,177,429,0
465,196,786,0
465,221,923,0
465,222,607,0
465,249,660,0
465,284,1095,0
466,160,422,0
466,260,337,0
470,26,463,0
470,39,874,0
470,40,345,0
470,79,461,0
470,110,300,0
470,114,576,0
470,136,554,0
470,164,728,0
470,186,453,0
470,262,770,0
471,53,210,0
471,86,274,0
471,224,460,0
472,11,1032,0
472,39,788,0
472,48,923,0
472,79,467,0
472,92,861,0
472,95,818,0
472,136,507,0
472,160,582,0
472,164,644,0
472,186,491,0
472,231,1198,0
472,238,1093,0
472,246,715,0
472,257,1064,0
472,260,505,0
472,263,1275,0
472,270,895,0
473,38,909,0
473,114,507,0
473,262,716,0
474,38,1146,0
474,42,751,0
474,121,672,0
474,184,504,0
481,118,778,0
481,121,421,0
481,184,263,0
483,26,0,170
483,79,0,317
483,114,0,1121
483,136,0,522
483,186,0,158
483,278,0,1148
486,88,216,0
486,124,310,0
486,157,161,0
489,252,335,0
489,275,178,0
491,3,0,663
491,7,0,791
491,9,0,743
491,10,0,220
491,11,0,175
491,39,0,710
491,48,0,675
491,49,0,657
491,69,0,618
491,72,0,351
491,85,0,918
491,92,0,274
491,95,0,444
491,98,0,598
491,112,0,633
491,117,0,947
491,160,0,429
491,161,0,975
491,162,0,731
491,165,0,972
491,168,0,769
491,175,0,587
491,195,0,464
491,233,0,717
491,238,0,731
491,243,0,732
491,246,0,314
491,247,0,712
491,248,0,501
491,257,0,370
491,260,0,536
491,263,0,296
491,265,0,335
491,270,0,246
491,281,0,856
492,3,354,0
492,7,415,0
492,9,469,0
492,10,554,0
492,11,914,0
492,15,1360,0
492,19,1391,0
492,21,1147,0
492,22,688,0
492,31,1401,0
492,32,1439,0
492,33,1338,0
492,35,856,0
492,36,866,0
492,38,1167,0
492,39,920,0
492,43,1056,0
492,48,780,0
492,49,191,0
492,50,1029,0
492,51,1273,0
492,52,788,0
492,53,1721,0
492,64,967,0
492,66,680,0
492,69,157,0
492,72,454,0
492,75,748,0
492,82,1507,0
492,85,533,0
492,86,1503,0
492,87,1475,0
492,88,826,0
492,92,761,0
492,95,1217,0
492,97,2088,0
492,98,716,0
492,99,1907,0
492,106,607,0
492,109,1452,0
492,112,368,0
492,113,1189,0
492,116,1049,0
492,117,247,0
492,120,781,0
492,124,551,0
492,127,1653,0
492,128,1779,0
492,134,951,0
492,140,316,0
492,147,918,0
492,150,1110,0
492,151,1267,0
492,152,994,0
492,153,1389,0
492,157,698,0
492,161,414,0
492,162,963,0
492,164,1102,0
492,165,391,0
492,166,375,0
492,168,540,0
492,170,1249,0
492,173,1571,0
492,175,249,0
492,176,1210,0
492,178,1389,0
492,180,785,0
492,181,564,0
492,182,937,0
492,188,1694,0
492,191,647,0
492,195,438,0
492,203,1241,0
492,205,1116,0
492,206,1795,0
492,208,812,0
492,212,1205,0
492,213,493,0
492,215,467,0
492,223,321,0
492,224,1302,0
492,227,1360,0
492,228,1195,0
492,231,1030,0
492,233,778,0
492,234,286,0
492,238,656,0
492,240,1091,0
492,243,197,0
492,246,932,0
492,247,597,0
492,248,374,0
492,252,933,0
492,254,785,0
492,257,541,0
492,263,793,0
492,265,638,0
492,266,882,0
492,268,1508,0
492,270,1019,0
492,273,1018,0
492,275,959,0
492,277,944,0
492,279,1578,0
492,281,315,0
493,3,354,0
493,7,415,0
493,9,469,0
493,10,554,0
493,11,914,0
493,15,1360,0
493,19,1391,0
493,21,1147,0
493,22,688,0
493,31,1401,0
493,32,1439,0
493,33,1338,0
493,35,856,0
493,36,866,0
493,38,1167,0
493,39,920,0
493,43,1056,0
493,48,780,0
493,49,191,0
493,50,1029,0
493,51,1273,0
493,52,788,0
493,53,1721,0
493,64,967,0
493,66,680,0
493,69,157,0
493,72,454,0
493,75,748,0
493,82,1507,0
493,85,533,0
493,86,1503,0
493,87,1475,0
493,88,826,0
493,92,761,0
493,95,1217,0
493,97,2088,0
493,98,716,0
493,99,1907,0
493,106,607,0
493,109,1452,0
493,112,368,0
493,113,1189,0
493,116,1049,0
493,117,247,0
493,120,781,0
493,124,551,0
493,127,1653,0
493,128,1779,0
493,134,951,0
493,140,316,0
493,147,918,0
493,150,1110,0
493,151,1267,0
493,152,994,0
493,153,1389,0
493,157,698,0
493,161,414,0
493,162,963,0
493,164,1102,0
493,165,391,0
493,166,375,0
493,168,540,0
493,170,1249,0
493,173,1571,0
493,175,249,0
493,176,1210,0
493,178,1389,0
493,180,785,0
493,181,564,0
493,182,937,0
493,188,1694,0
493,191,647,0
493,195,438,0
493,203,1241,0
493,205,1116,0
493,206,1795,0
493,208,812,0
493,212,1205,0
493,213,493,0
493,215,467,0
493,223,321,0
493,224,1302,0
493,227,1360,0
493,228,1195,0
493,231,1030,0
493,233,778,0
493,234,286,0
493,238,656,0
493,240,1091,0
493,243,197,0
493,246,932,0
493,247,597,0
493,248,374,0
493,252,933,0
493,254,785,0
493,257,541,0
493,263,793,0
493,265,638,0
493,266,882,0
493,268,1508,0
493,270,1019,0
493,273,1018,0
493,275,959,0
493,277,944,0
493,279,1578,0
493,281,315,0
495,15,439,0
495,36,363,0
495,162,313,0
495,233,414,0
497,21,631,0
497,32,648,0
497,97,337,0
497,99,244,0
497,109,763,0
497,127,482,0
497,128,405,0
497,173,196,0
501,20,0,1091
501,29,0,519
501,47,0,1007
501,53,0,1388
501,54,0,701
501,56,0,450
501,59,0,745
501,73,0,192
501,77,0,537
501,90,0,1138
501,96,0,1145
501,102,0,980
501,103,0,845
501,104,0,869
501,105,0,788
501,108,0,463
501,129,0,837
501,137,0,730
501,144,0,351
501,155,0,877
501,156,0,265
501,163,0,1535
501,174,0,1259
501,187,0,1301
501,188,0,1410
501,190,0,595
501,193,0,1290
501,204,0,1339
501,207,0,301
501,217,0,430
501,219,0,274
501,226,0,980
501,250,0,1028
501,251,0,773
501,256,0,707
501,268,0,1683
501,276,0,842
501,280,0,921
501,283,0,1212
504,3,518,0
504,9,431,0
504,49,608,0
504,52,237,0
504,64,297,0
504,69,759,0
504,75,590,0
504,106,574,0
504,116,433,0
504,117,456,0
504,140,674,0
504,147,785,0
504,161,264,0
504,166,463,0
504,181,143,0
504,182,664,0
504,215,596,0
504,223,380,0
504,247,510,0
504,254,741,0
504,266,439,0
504,281,378,0
505,3,865,0
505,9,731,0
505,36,413,0
505,64,506,0
505,134,231,0
505,161,781,0
505,181,717,0
505,233,648,0
505,247,677,0
505,281,848,0
506,34,580,0
506,78,887,0
506,121,412,0
506,184,251,0
507,3,378,0
507,49,224,0
507,69,204,0
507,117,218,0
507,161,401,0
507,223,295,0
507,281,313,0
510,38,0,871
510,42,0,1204
510,94,0,757
510,114,0,548
510,262,0,680
510,278,0,670
515,208,922,0
515,277,925,0
518,36,406,0
518,98,739,0
518,134,290,0
518,233,619,0
518,240,385,0
519,52,575,0
519,181,380,0
519,223,442,0
519,281,310,0
520,7,739,0
520,11,733,0
520,39,208,0
520,48,316,0
520,69,876,0
520,85,781,0
520,112,666,0
520,164,207,0
520,168,618,0
520,180,769,0
520,195,950,0
520,208,1022,0
520,238,484,0
520,243,852,0
520,263,910,0
520,265,914,0
520,270,664,0
522,98,460,0
523,14,304,0
523,78,534,0
523,118,405,0
523,185,451,0
523,227,756,0
523,272,378,0
529,22,0,636
529,35,0,627
529,66,0,306
529,88,0,162
529,152,0,623
529,166,0,947
529,191,0,491
529,213,0,578
531,94,0,1640
531,107,0,1532
531,142,0,1671
531,171,0,1558
531,225,0,1579
531,278,0,1668
533,165,197,0
533,234,436,0
534,15,0,239
534,162,0,651
534,279,0,234
535,8,1863,0
535,44,1462,0
535,45,883,0
535,46,305,0
535,55,448,0
535,61,2386,0
535,80,1135,0
535,111,1633,0
535,132,2303,0
535,141,1313,0
535,143,2681,0
535,145,569,0
535,149,426,0
535,177,2638,0
535,192,593,0
535,200,2857,0
535,229,386,0
535,232,267,0
535,264,252,0
535,274,601,0
536,11,192,0
536,263,348,0
536,265,501,0
540,79,447,0
540,136,426,0
540,160,460,0
540,164,522,0
540,186,518,0
540,246,579,0
540,260,405,0
541,166,162,0
541,223,245,0
545,9,666,0
545,15,378,0
545,98,419,0
545,162,200,0
545,233,336,0
545,247,523,0
546,1,1761,0
546,3,1300,0
546,4,1032,0
546,7,1023,0
546,8,2147,0
546,9,1405,0
546,10,843,0
546,11,760,0
546,15,1540,0
546,26,873,0
546,34,2152,0
546,38,1261,0
546,39,488,0
546,40,985,0
546,42,1956,0
546,48,607,0
546,49,1229,0
546,50,1516,0
546,66,1649,0
546,68,580,0
546,69,1114,0
546,72,830,0
546,79,511,0
546,82,1416,0
546,85,1071,0
546,88,1741,0
546,89,1061,0
546,92,522,0
546,95,636,0
546,98,1301,0
546,101,794,0
546,110,1082,0
546,112,936,0
546,114,1373,0
546,117,1491,0
546,120,1408,0
546,121,2213,0
546,124,1388,0
546,136,402,0
546,140,1534,0
546,157,1537,0
546,160,306,0
546,162,1419,0
546,164,395,0
546,165,1244,0
546,168,907,0
546,175,1010,0
546,176,2088,0
546,180,1053,0
546,184,2234,0
546,186,628,0
546,191,1771,0
546,195,1121,0
546,208,1308,0
546,213,1640,0
546,221,1102,0
546,223,1553,0
546,231,963,0
546,233,1420,0
546,234,1432,0
546,238,774,0
546,243,1117,0
546,246,391,0
